ID_VIV,ID_HOG,UPM,VIV_SEL,HOGAR,RESUL_H,N_INF,R_SEL,CVE_ENT,NOM_ENT,CVE_MUN,NOM_MUN,TOT_PER,FAC_HOG,FAC_HOG_AM,DOMINIO,EST_DIS,UPM_DIS
1361058.05,1361058.05.01,1361058,5,1,B,2,2,13,HIDALGO,46,SAN FELIPE ORIZATLAN,6,204,,R,238,5852
1302085.02,1302085.02.01,1302085,2,1,B,1,2,13,HIDALGO,46,SAN FELIPE ORIZATLAN,4,463,,C,232,5761
1302085.11,1302085.11.01,1302085,11,1,B,2,3,13,HIDALGO,46,SAN FELIPE ORIZATLAN,3,463,,C,232,5761
1361058.01,1361058.01.01,1361058,1,1,B,2,2,13,HIDALGO,46,SAN FELIPE ORIZATLAN,4,204,,R,238,5852
1302085.04,1302085.04.01,1302085,4,1,B,2,3,13,HIDALGO,46,SAN FELIPE ORIZATLAN,3,463,,C,232,5761
1361053.17,1361053.17.01,1361053,17,1,B,4,3,13,HIDALGO,46,SAN FELIPE ORIZATLAN,5,313,,R,238,5851
1302085.05,1302085.05.01,1302085,5,1,B,1,2,13,HIDALGO,46,SAN FELIPE ORIZATLAN,7,463,,C,232,5761
1361058.08,1361058.08.01,1361058,8,1,A,2,1,13,HIDALGO,46,SAN FELIPE ORIZATLAN,2,204,,R,238,5852
1361053.14,1361053.14.01,1361053,14,1,B,1,2,13,HIDALGO,46,SAN FELIPE ORIZATLAN,2,313,,R,238,5851
1302085.09,1302085.09.01,1302085,9,1,B,2,2,13,HIDALGO,46,SAN FELIPE ORIZATLAN,4,463,,C,232,5761
1361053.15,1361053.15.01,1361053,15,1,B,2,1,13,HIDALGO,46,SAN FELIPE ORIZATLAN,6,313,,R,238,5851
1361058.19,1361058.19.01,1361058,19,1,B,2,1,13,HIDALGO,46,SAN FELIPE ORIZATLAN,2,204,,R,238,5852
1361058.2,1361058.20.01,1361058,20,1,B,5,2,13,HIDALGO,46,SAN FELIPE ORIZATLAN,5,204,,R,238,5852
1361058.02,1361058.02.01,1361058,2,1,B,2,2,13,HIDALGO,46,SAN FELIPE ORIZATLAN,2,204,,R,238,5852
1302085.2,1302085.20.01,1302085,20,1,A,1,2,13,HIDALGO,46,SAN FELIPE ORIZATLAN,5,463,,C,232,5761
1302085.08,1302085.08.01,1302085,8,1,B,2,2,13,HIDALGO,46,SAN FELIPE ORIZATLAN,8,463,,C,232,5761
1361053.01,1361053.01.01,1361053,1,1,B,1,1,13,HIDALGO,46,SAN FELIPE ORIZATLAN,3,313,,R,238,5851
1361053.05,1361053.05.01,1361053,5,1,B,1,2,13,HIDALGO,46,SAN FELIPE ORIZATLAN,3,313,,R,238,5851
1361053.06,1361053.06.01,1361053,6,1,B,1,2,13,HIDALGO,46,SAN FELIPE ORIZATLAN,5,313,,R,238,5851
1361053.09,1361053.09.01,1361053,9,1,B,1,1,13,HIDALGO,46,SAN FELIPE ORIZATLAN,3,313,,R,238,5851
1302085.06,1302085.06.01,1302085,6,1,B,1,1,13,HIDALGO,46,SAN FELIPE ORIZATLAN,2,463,,C,232,5761
1361053.1,1361053.10.01,1361053,10,1,B,3,2,13,HIDALGO,46,SAN FELIPE ORIZATLAN,3,313,,R,238,5851
1361053.13,1361053.13.01,1361053,13,1,B,2,1,13,HIDALGO,46,SAN FELIPE ORIZATLAN,2,313,,R,238,5851
1361053.12,1361053.12.01,1361053,12,1,B,1,1,13,HIDALGO,46,SAN FELIPE ORIZATLAN,2,313,,R,238,5851
1361058.13,1361058.13.01,1361058,13,1,B,2,2,13,HIDALGO,46,SAN FELIPE ORIZATLAN,5,204,,R,238,5852
1361058.14,1361058.14.01,1361058,14,1,B,1,2,13,HIDALGO,46,SAN FELIPE ORIZATLAN,3,204,,R,238,5852
1302085.2,1302085.20.02,1302085,20,2,B,1,1,13,HIDALGO,46,SAN FELIPE ORIZATLAN,3,463,,C,232,5761
1302085.07,1302085.07.01,1302085,7,1,B,1,1,13,HIDALGO,46,SAN FELIPE ORIZATLAN,1,463,,C,232,5761
1302085.19,1302085.19.01,1302085,19,1,B,2,1,13,HIDALGO,46,SAN FELIPE ORIZATLAN,2,463,,C,232,5761
1361058.11,1361058.11.01,1361058,11,1,B,2,2,13,HIDALGO,46,SAN FELIPE ORIZATLAN,2,204,,R,238,5852
1302085.12,1302085.12.01,1302085,12,1,B,3,2,13,HIDALGO,46,SAN FELIPE ORIZATLAN,3,463,,C,232,5761
1361058.09,1361058.09.01,1361058,9,1,B,1,2,13,HIDALGO,46,SAN FELIPE ORIZATLAN,2,204,,R,238,5852
1361053.08,1361053.08.01,1361053,8,1,B,1,1,13,HIDALGO,46,SAN FELIPE ORIZATLAN,2,313,,R,238,5851
1361058.1,1361058.10.01,1361058,10,1,B,1,1,13,HIDALGO,46,SAN FELIPE ORIZATLAN,2,204,,R,238,5852
1361058.12,1361058.12.01,1361058,12,1,B,1,1,13,HIDALGO,46,SAN FELIPE ORIZATLAN,1,204,,R,238,5852
1361053.11,1361053.11.01,1361053,11,1,B,2,2,13,HIDALGO,46,SAN FELIPE ORIZATLAN,2,313,,R,238,5851
1302085.16,1302085.16.02,1302085,16,2,B,2,1,13,HIDALGO,46,SAN FELIPE ORIZATLAN,3,463,,C,232,5761
1302085.17,1302085.17.01,1302085,17,1,A,1,2,13,HIDALGO,46,SAN FELIPE ORIZATLAN,3,463,,C,232,5761
1302085.14,1302085.14.01,1302085,14,1,B,3,2,13,HIDALGO,46,SAN FELIPE ORIZATLAN,6,463,,C,232,5761
1361058.15,1361058.15.01,1361058,15,1,B,3,1,13,HIDALGO,46,SAN FELIPE ORIZATLAN,5,204,,R,238,5852
1361058.16,1361058.16.01,1361058,16,1,B,2,2,13,HIDALGO,46,SAN FELIPE ORIZATLAN,2,204,,R,238,5852
1361053.03,1361053.03.01,1361053,3,1,B,2,1,13,HIDALGO,46,SAN FELIPE ORIZATLAN,3,313,,R,238,5851
1302085.15,1302085.15.01,1302085,15,1,B,1,2,13,HIDALGO,46,SAN FELIPE ORIZATLAN,4,463,,C,232,5761
1361053.02,1361053.02.01,1361053,2,1,B,2,2,13,HIDALGO,46,SAN FELIPE ORIZATLAN,4,313,,R,238,5851
1302085.13,1302085.13.01,1302085,13,1,B,1,5,13,HIDALGO,46,SAN FELIPE ORIZATLAN,7,463,,C,232,5761
1302085.16,1302085.16.01,1302085,16,1,B,2,2,13,HIDALGO,46,SAN FELIPE ORIZATLAN,3,463,,C,232,5761
1302291.18,1302291.18.01,1302291,18,1,B,1,1,13,HIDALGO,52,SAN AGUSTIN TLAXIACA,4,489,,C,232,5774
1302291.1,1302291.10.01,1302291,10,1,A,2,2,13,HIDALGO,52,SAN AGUSTIN TLAXIACA,3,489,,C,232,5774
1302291.16,1302291.16.01,1302291,16,1,A,1,1,13,HIDALGO,52,SAN AGUSTIN TLAXIACA,1,489,,C,232,5774
1302291.03,1302291.03.01,1302291,3,1,B,1,2,13,HIDALGO,52,SAN AGUSTIN TLAXIACA,4,489,,C,232,5774
1302291.01,1302291.01.01,1302291,1,1,B,1,1,13,HIDALGO,52,SAN AGUSTIN TLAXIACA,3,489,,C,232,5774
1302291.19,1302291.19.01,1302291,19,1,B,1,1,13,HIDALGO,52,SAN AGUSTIN TLAXIACA,5,489,,C,232,5774
1302291.04,1302291.04.01,1302291,4,1,B,2,2,13,HIDALGO,52,SAN AGUSTIN TLAXIACA,3,489,,C,232,5774
1302291.13,1302291.13.01,1302291,13,1,A,1,1,13,HIDALGO,52,SAN AGUSTIN TLAXIACA,1,489,,C,232,5774
1302291.11,1302291.11.01,1302291,11,1,B,2,1,13,HIDALGO,52,SAN AGUSTIN TLAXIACA,5,489,,C,232,5774
1302291.15,1302291.15.01,1302291,15,1,B,2,2,13,HIDALGO,52,SAN AGUSTIN TLAXIACA,5,489,,C,232,5774
1302291.12,1302291.12.01,1302291,12,1,A,4,3,13,HIDALGO,52,SAN AGUSTIN TLAXIACA,7,489,,C,232,5774
1302291.2,1302291.20.01,1302291,20,1,B,2,2,13,HIDALGO,52,SAN AGUSTIN TLAXIACA,5,489,,C,232,5774
1302291.17,1302291.17.01,1302291,17,1,A,1,2,13,HIDALGO,52,SAN AGUSTIN TLAXIACA,3,489,,C,232,5774
1302291.08,1302291.08.01,1302291,8,1,B,2,1,13,HIDALGO,52,SAN AGUSTIN TLAXIACA,2,489,,C,232,5774
1302291.07,1302291.07.01,1302291,7,1,A,2,2,13,HIDALGO,52,SAN AGUSTIN TLAXIACA,7,489,,C,232,5774
1302291.14,1302291.14.01,1302291,14,1,B,4,1,13,HIDALGO,52,SAN AGUSTIN TLAXIACA,6,489,,C,232,5774
1302291.09,1302291.09.01,1302291,9,1,B,1,1,13,HIDALGO,52,SAN AGUSTIN TLAXIACA,3,489,,C,232,5774
1302291.05,1302291.05.01,1302291,5,1,B,1,1,13,HIDALGO,52,SAN AGUSTIN TLAXIACA,1,489,,C,232,5774
1302291.06,1302291.06.01,1302291,6,1,B,2,1,13,HIDALGO,52,SAN AGUSTIN TLAXIACA,5,489,,C,232,5774
1302291.02,1302291.02.01,1302291,2,1,B,3,3,13,HIDALGO,52,SAN AGUSTIN TLAXIACA,5,489,,C,232,5774
1302338.03,1302338.03.01,1302338,3,1,B,1,5,13,HIDALGO,57,SINGUILUCAN,7,336,,C,231,5776
1302338.16,1302338.16.01,1302338,16,1,B,2,2,13,HIDALGO,57,SINGUILUCAN,4,336,,C,231,5776
1302338.19,1302338.19.01,1302338,19,1,A,2,2,13,HIDALGO,57,SINGUILUCAN,4,336,,C,231,5776
1302338.18,1302338.18.01,1302338,18,1,B,1,1,13,HIDALGO,57,SINGUILUCAN,1,336,,C,231,5776
1361209.01,1361209.01.01,1361209,1,1,B,1,1,13,HIDALGO,57,SINGUILUCAN,1,285,,R,238,5859
1361209.16,1361209.16.01,1361209,16,1,A,1,3,13,HIDALGO,57,SINGUILUCAN,5,285,,R,238,5859
1361209.15,1361209.15.01,1361209,15,1,B,1,2,13,HIDALGO,57,SINGUILUCAN,3,285,,R,238,5859
1361209.05,1361209.05.01,1361209,5,1,B,1,1,13,HIDALGO,57,SINGUILUCAN,1,285,,R,238,5859
1361209.17,1361209.17.01,1361209,17,1,B,1,1,13,HIDALGO,57,SINGUILUCAN,1,285,,R,238,5859
1302338.2,1302338.20.01,1302338,20,1,B,2,4,13,HIDALGO,57,SINGUILUCAN,8,336,,C,231,5776
1361209.18,1361209.18.01,1361209,18,1,B,3,4,13,HIDALGO,57,SINGUILUCAN,11,285,,R,238,5859
1302338.14,1302338.14.01,1302338,14,1,A,1,4,13,HIDALGO,57,SINGUILUCAN,11,336,,C,231,5776
1361209.13,1361209.13.01,1361209,13,1,B,1,1,13,HIDALGO,57,SINGUILUCAN,2,285,,R,238,5859
1302338.09,1302338.09.01,1302338,9,1,B,1,2,13,HIDALGO,57,SINGUILUCAN,5,336,,C,231,5776
1302338.01,1302338.01.01,1302338,1,1,B,2,3,13,HIDALGO,57,SINGUILUCAN,5,336,,C,231,5776
1361209.2,1361209.20.01,1361209,20,1,B,1,1,13,HIDALGO,57,SINGUILUCAN,2,285,,R,238,5859
1302338.08,1302338.08.01,1302338,8,1,B,1,2,13,HIDALGO,57,SINGUILUCAN,3,336,,C,231,5776
1302338.13,1302338.13.01,1302338,13,1,B,2,2,13,HIDALGO,57,SINGUILUCAN,2,336,,C,231,5776
1361209.19,1361209.19.01,1361209,19,1,B,1,2,13,HIDALGO,57,SINGUILUCAN,4,285,,R,238,5859
1361209.11,1361209.11.01,1361209,11,1,B,1,1,13,HIDALGO,57,SINGUILUCAN,5,285,,R,238,5859
1361209.21,1361209.21.01,1361209,21,1,B,2,1,13,HIDALGO,57,SINGUILUCAN,2,285,,R,238,5859
1302338.06,1302338.06.01,1302338,6,1,B,1,4,13,HIDALGO,57,SINGUILUCAN,6,336,,C,231,5776
1361209.12,1361209.12.01,1361209,12,1,B,1,1,13,HIDALGO,57,SINGUILUCAN,1,285,,R,238,5859
1361209.06,1361209.06.01,1361209,6,1,B,1,2,13,HIDALGO,57,SINGUILUCAN,3,285,,R,238,5859
1302338.04,1302338.04.01,1302338,4,1,B,4,1,13,HIDALGO,57,SINGUILUCAN,5,336,,C,231,5776
1302338.12,1302338.12.01,1302338,12,1,A,1,2,13,HIDALGO,57,SINGUILUCAN,2,336,,C,231,5776
1361209.04,1361209.04.01,1361209,4,1,B,2,2,13,HIDALGO,57,SINGUILUCAN,4,285,,R,238,5859
1361209.1,1361209.10.01,1361209,10,1,B,2,1,13,HIDALGO,57,SINGUILUCAN,5,285,,R,238,5859
1302338.1,1302338.10.01,1302338,10,1,B,1,1,13,HIDALGO,57,SINGUILUCAN,2,336,,C,231,5776
1361209.09,1361209.09.01,1361209,9,1,B,2,1,13,HIDALGO,57,SINGUILUCAN,4,285,,R,238,5859
1302338.07,1302338.07.01,1302338,7,1,A,2,2,13,HIDALGO,57,SINGUILUCAN,4,336,,C,231,5776
1361209.03,1361209.03.01,1361209,3,1,B,2,1,13,HIDALGO,57,SINGUILUCAN,4,285,,R,238,5859
1361209.07,1361209.07.01,1361209,7,1,B,2,2,13,HIDALGO,57,SINGUILUCAN,2,285,,R,238,5859
1361209.02,1361209.02.01,1361209,2,1,B,1,1,13,HIDALGO,57,SINGUILUCAN,1,285,,R,238,5859
1302398.19,1302398.19.01,1302398,19,1,A,2,2,13,HIDALGO,65,TETEPANGO,2,403,,C,232,5779
1302398.13,1302398.13.01,1302398,13,1,B,2,1,13,HIDALGO,65,TETEPANGO,2,403,,C,232,5779
1302398.12,1302398.12.01,1302398,12,1,B,3,2,13,HIDALGO,65,TETEPANGO,5,403,,C,232,5779
1302398.15,1302398.15.01,1302398,15,1,B,1,1,13,HIDALGO,65,TETEPANGO,3,403,,C,232,5779
1302398.02,1302398.02.01,1302398,2,1,B,2,1,13,HIDALGO,65,TETEPANGO,3,403,,C,232,5779
1302398.14,1302398.14.01,1302398,14,1,B,2,1,13,HIDALGO,65,TETEPANGO,5,403,,C,232,5779
1302398.1,1302398.10.01,1302398,10,1,A,1,2,13,HIDALGO,65,TETEPANGO,5,403,,C,232,5779
1302398.2,1302398.20.01,1302398,20,1,B,2,2,13,HIDALGO,65,TETEPANGO,2,403,,C,232,5779
1302398.16,1302398.16.01,1302398,16,1,B,2,1,13,HIDALGO,65,TETEPANGO,5,403,,C,232,5779
1302398.05,1302398.05.01,1302398,5,1,B,5,2,13,HIDALGO,65,TETEPANGO,6,403,,C,232,5779
1302398.11,1302398.11.01,1302398,11,1,B,3,2,13,HIDALGO,65,TETEPANGO,5,403,,C,232,5779
1302398.09,1302398.09.01,1302398,9,1,B,2,1,13,HIDALGO,65,TETEPANGO,5,403,,C,232,5779
1302398.03,1302398.03.01,1302398,3,1,B,1,1,13,HIDALGO,65,TETEPANGO,3,403,,C,232,5779
1302398.08,1302398.08.01,1302398,8,1,B,4,4,13,HIDALGO,65,TETEPANGO,5,403,,C,232,5779
1302398.07,1302398.07.01,1302398,7,1,A,1,1,13,HIDALGO,65,TETEPANGO,3,403,,C,232,5779
1302398.17,1302398.17.01,1302398,17,1,B,1,2,13,HIDALGO,65,TETEPANGO,3,403,,C,232,5779
1302398.04,1302398.04.01,1302398,4,1,B,2,1,13,HIDALGO,65,TETEPANGO,4,403,,C,232,5779
1302398.18,1302398.18.01,1302398,18,1,A,2,2,13,HIDALGO,65,TETEPANGO,5,403,,C,232,5779
1302398.06,1302398.06.01,1302398,6,1,B,2,2,13,HIDALGO,65,TETEPANGO,5,403,,C,232,5779
1302454.13,1302454.13.01,1302454,13,1,A,2,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,3,343,,C,231,5783
1302454.12,1302454.12.01,1302454,12,1,B,1,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,3,343,,C,231,5783
1302427.1,1302427.10.01,1302427,10,1,B,1,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,2,348,,C,232,5781
1302427.07,1302427.07.02,1302427,7,2,C,1,2,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,2,0,,C,232,5781
1360351.02,1360351.02.01,1360351,2,1,B,1,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,1,378,,R,239,5822
1302425.01,1302425.01.01,1302425,1,1,B,2,2,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,4,349,,C,231,5780
1302427.08,1302427.08.01,1302427,8,1,B,1,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,2,348,,C,232,5781
1302427.11,1302427.11.01,1302427,11,1,B,5,4,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,6,348,,C,232,5781
1302427.16,1302427.16.01,1302427,16,1,B,2,2,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,3,348,,C,232,5781
1360351.01,1360351.01.01,1360351,1,1,B,1,2,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,2,378,,R,239,5822
1360351.04,1360351.04.01,1360351,4,1,A,1,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,2,378,,R,239,5822
1302446.05,1302446.05.01,1302446,5,1,B,1,2,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,2,341,,C,232,5782
1302454.14,1302454.14.01,1302454,14,1,B,1,2,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,5,343,,C,231,5783
1302427.12,1302427.12.01,1302427,12,1,B,1,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,3,348,,C,232,5781
1360351.17,1360351.17.02,1360351,17,2,B,2,2,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,4,378,,R,239,5822
1302446.02,1302446.02.01,1302446,2,1,A,1,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,1,341,,C,232,5782
1302427.15,1302427.15.01,1302427,15,1,B,1,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,1,348,,C,232,5781
1302454.19,1302454.19.01,1302454,19,1,B,1,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,1,343,,C,231,5783
1302427.13,1302427.13.01,1302427,13,1,A,1,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,2,348,,C,232,5781
1302454.16,1302454.16.01,1302454,16,1,A,1,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,3,343,,C,231,5783
1302425.14,1302425.14.01,1302425,14,1,B,2,2,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,4,349,,C,231,5780
1302425.02,1302425.02.01,1302425,2,1,B,1,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,6,349,,C,231,5780
1360351.17,1360351.17.01,1360351,17,1,C,2,3,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,4,0,,R,239,5822
1302454.2,1302454.20.01,1302454,20,1,A,1,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,2,343,,C,231,5783
1302427.14,1302427.14.01,1302427,14,1,B,1,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,1,348,,C,232,5781
1302454.18,1302454.18.01,1302454,18,1,B,2,2,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,4,343,,C,231,5783
1302454.15,1302454.15.01,1302454,15,1,B,1,3,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,3,343,,C,231,5783
1302427.06,1302427.06.01,1302427,6,1,B,1,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,4,348,,C,232,5781
1302425.13,1302425.13.01,1302425,13,1,B,2,3,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,5,349,,C,231,5780
1302446.18,1302446.18.01,1302446,18,1,B,4,2,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,4,341,,C,232,5782
1360351.11,1360351.11.01,1360351,11,1,B,1,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,1,378,,R,239,5822
1360351.05,1360351.05.01,1360351,5,1,B,2,2,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,6,378,,R,239,5822
1360351.06,1360351.06.01,1360351,6,1,B,4,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,4,378,,R,239,5822
1302454.17,1302454.17.01,1302454,17,1,A,2,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,5,343,,C,231,5783
1360351.18,1360351.18.01,1360351,18,1,A,1,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,2,378,,R,239,5822
1302427.01,1302427.01.01,1302427,1,1,B,2,3,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,5,348,,C,232,5781
1360351.12,1360351.12.01,1360351,12,1,B,2,2,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,3,378,,R,239,5822
1360351.13,1360351.13.01,1360351,13,1,B,2,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,3,378,,R,239,5822
1360351.1,1360351.10.01,1360351,10,1,A,1,2,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,5,378,,R,239,5822
1302454.11,1302454.11.01,1302454,11,1,B,5,8,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,8,343,,C,231,5783
1360351.16,1360351.16.01,1360351,16,1,A,1,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,2,378,,R,239,5822
1302427.2,1302427.20.01,1302427,20,1,B,1,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,4,348,,C,232,5781
1302446.17,1302446.17.01,1302446,17,1,B,2,5,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,5,341,,C,232,5782
1302446.19,1302446.19.01,1302446,19,1,B,2,2,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,2,341,,C,232,5782
1302425.15,1302425.15.01,1302425,15,1,B,1,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,1,349,,C,231,5780
1302425.03,1302425.03.01,1302425,3,1,A,1,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,3,349,,C,231,5780
1360351.09,1360351.09.01,1360351,9,1,A,2,3,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,5,378,,R,239,5822
1302425.2,1302425.20.01,1302425,20,1,B,1,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,1,349,,C,231,5780
1302425.06,1302425.06.01,1302425,6,1,A,2,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,4,349,,C,231,5780
1302425.07,1302425.07.01,1302425,7,1,B,2,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,5,349,,C,231,5780
1302425.08,1302425.08.01,1302425,8,1,B,2,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,4,349,,C,231,5780
1302427.18,1302427.18.01,1302427,18,1,A,3,3,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,5,348,,C,232,5781
1302427.07,1302427.07.01,1302427,7,1,B,1,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,1,348,,C,232,5781
1302427.19,1302427.19.01,1302427,19,1,A,1,2,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,3,348,,C,232,5781
1302425.12,1302425.12.01,1302425,12,1,A,1,2,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,3,349,,C,231,5780
1302454.1,1302454.10.01,1302454,10,1,B,3,4,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,7,343,,C,231,5783
1302425.05,1302425.05.01,1302425,5,1,A,2,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,3,349,,C,231,5780
1302454.05,1302454.05.01,1302454,5,1,B,2,2,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,3,343,,C,231,5783
1360351.19,1360351.19.01,1360351,19,1,B,2,3,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,5,378,,R,239,5822
1302425.04,1302425.04.01,1302425,4,1,B,3,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,4,349,,C,231,5780
1302425.09,1302425.09.01,1302425,9,1,B,1,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,1,349,,C,231,5780
1360351.14,1360351.14.01,1360351,14,1,B,2,2,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,2,378,,R,239,5822
1302454.04,1302454.04.01,1302454,4,1,B,2,2,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,3,343,,C,231,5783
1302454.06,1302454.06.01,1302454,6,1,B,2,2,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,5,343,,C,231,5783
1302446.15,1302446.15.01,1302446,15,1,B,2,3,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,4,341,,C,232,5782
1360351.2,1360351.20.01,1360351,20,1,A,2,2,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,4,378,,R,239,5822
1360351.15,1360351.15.01,1360351,15,1,B,1,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,3,378,,R,239,5822
1302427.04,1302427.04.01,1302427,4,1,A,1,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,1,348,,C,232,5781
1302425.16,1302425.16.01,1302425,16,1,B,2,2,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,5,349,,C,231,5780
1302454.07,1302454.07.01,1302454,7,1,A,2,2,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,4,343,,C,231,5783
1302446.06,1302446.06.01,1302446,6,1,A,1,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,7,341,,C,232,5782
1302446.2,1302446.20.01,1302446,20,1,A,3,7,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,7,341,,C,232,5782
1302446.08,1302446.08.01,1302446,8,1,B,2,3,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,5,341,,C,232,5782
1302454.02,1302454.02.01,1302454,2,1,B,2,2,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,4,343,,C,231,5783
1302427.02,1302427.02.01,1302427,2,1,B,2,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,4,348,,C,232,5781
1302446.07,1302446.07.01,1302446,7,1,B,2,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,3,341,,C,232,5782
1302425.11,1302425.11.01,1302425,11,1,A,1,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,2,349,,C,231,5780
1302454.09,1302454.09.01,1302454,9,1,B,2,2,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,4,343,,C,231,5783
1302446.09,1302446.09.01,1302446,9,1,B,1,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,1,341,,C,232,5782
1302427.03,1302427.03.01,1302427,3,1,B,2,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,4,348,,C,232,5781
1302454.03,1302454.03.01,1302454,3,1,B,1,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,3,343,,C,231,5783
1302425.18,1302425.18.01,1302425,18,1,A,1,4,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,4,349,,C,231,5780
1302454.01,1302454.01.01,1302454,1,1,B,1,2,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,2,343,,C,231,5783
1302425.19,1302425.19.01,1302425,19,1,A,2,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,3,349,,C,231,5780
1302425.1,1302425.10.01,1302425,10,1,B,1,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,2,349,,C,231,5780
1302454.08,1302454.08.01,1302454,8,1,B,2,2,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,4,343,,C,231,5783
1302446.14,1302446.14.01,1302446,14,1,B,1,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,2,341,,C,232,5782
1302446.13,1302446.13.01,1302446,13,1,B,2,2,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,4,341,,C,232,5782
1302425.17,1302425.17.01,1302425,17,1,A,1,1,13,HIDALGO,67,TEZONTEPEC DE ALDAMA,4,349,,C,231,5780
